============================================================
  Generated by:           Genus(TM) Synthesis Solution 21.17-s066_1
  Generated on:           May 23 2023  12:39:44 am
  Module:                 model_baseline
  Technology libraries:   scadv10_cln65gp_lvt_ff_1p1v_m40c 1.0
                          physical_cells 
  Operating conditions:   scadv10_cln65gp_lvt_ff_1p1v_m40c 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                      Instance                                            Module                        Cell Count   Cell Area   Net Area    Total Area 
    N1[5].N2[320].TR                                tmr_TRIPLICATE1h1_2741                                       2      13.200       1.067       14.267 
    N1[5].N2[319].TR                                tmr_TRIPLICATE1h1_2740                                       2      13.200       1.067       14.267 
    N1[5].N2[318].TR                                tmr_TRIPLICATE1h1_2739                                       2      13.200       1.067       14.267 
    N1[5].N2[317].TR                                tmr_TRIPLICATE1h1_2738                                       2      14.000       1.067       15.067 
    N1[5].N2[316].TR                                tmr_TRIPLICATE1h1_2737                                       2      14.000       1.067       15.067 
    N1[5].N2[315].TR                                tmr_TRIPLICATE1h0_1598                                       2      13.200       1.067       14.267 
    N1[5].N2[314].TR                                tmr_TRIPLICATE1h1_2736                                       2      14.000       1.067       15.067 
    N1[5].N2[313].TR                                tmr_TRIPLICATE1h0_1597                                       2      13.200       1.067       14.267 
    N1[5].N2[312].TR                                tmr_TRIPLICATE1h1_2735                                       2      13.200       1.067       14.267 
    N1[5].N2[311].TR                                tmr_TRIPLICATE1h1_2734                                       2      13.200       1.067       14.267 
    N1[5].N2[310].TR                                tmr_TRIPLICATE1h0_1596                                       2      13.200       1.067       14.267 
    N1[5].N2[309].TR                                tmr_TRIPLICATE1h1_2733                                       2      13.200       1.067       14.267 
    N1[5].N2[308].TR                                tmr_TRIPLICATE1h1_2732                                       2      14.000       1.067       15.067 
    N1[5].N2[307].TR                                tmr_TRIPLICATE1h1_2731                                       2      13.200       1.067       14.267 
    N1[5].N2[306].TR                                tmr_TRIPLICATE1h1_2730                                       2      13.200       1.067       14.267 
    N1[5].N2[305].TR                                tmr_TRIPLICATE1h1_2729                                       2      13.200       1.067       14.267 
    N1[5].N2[304].TR                                tmr_TRIPLICATE1h0_1595                                       2      13.200       1.067       14.267 
    N1[5].N2[303].TR                                tmr_TRIPLICATE1h1_2728                                       2      13.200       1.067       14.267 
    N1[5].N2[302].TR                                tmr_TRIPLICATE1h1_2727                                       2      13.200       1.067       14.267 
    N1[5].N2[301].TR                                tmr_TRIPLICATE1h1_2726                                       2      13.200       1.067       14.267 
    N1[5].N2[300].TR                                tmr_TRIPLICATE1h0_1594                                       2      13.200       1.067       14.267 
    N1[5].N2[299].TR                                tmr_TRIPLICATE1h1_2725                                       2      13.200       1.067       14.267 
    N1[5].N2[298].TR                                tmr_TRIPLICATE1h1_2724                                       2      13.200       1.067       14.267 
    N1[5].N2[297].TR                                tmr_TRIPLICATE1h0_1593                                       2      13.200       1.067       14.267 
    N1[5].N2[296].TR                                tmr_TRIPLICATE1h1_2723                                       2      13.200       1.067       14.267 
